safetyreportid,field_count_raw,field_count_converted
23353682,50,50
23353763,63,63
23354559,80,80
22936110,70,70
22939456,72,72
22953335,62,62
22962111,72,72
22962421,59,59
22964513,81,81
22973948,59,59
22974219,71,71
22982724,76,76
23357017,73,73
23358919,66,66
23020445,70,70
23028760,70,70
23030475,73,73
23040924,66,66
23063752,68,68
23065196,70,70
23074187,71,71
23359877,69,69
23359905,60,60
23361810,68,68
23361863,75,75
23362754,66,66
22224211,69,69
22226141,72,72
22227814,69,69
22243003,69,69
22267085,55,55
22287645,83,83
22297594,73,73
22304144,67,67
22311191,67,67
22332709,74,74
22349138,76,76
18507384,75,75
18900949,63,63
18925830,74,74
18960660,78,78
19218874,78,78
23126985,73,73
23128376,73,73
23365212,79,79
23365346,64,64
23365818,80,80
22355160,77,77
22371913,68,68
22375720,75,75
22376745,57,57
22518738,70,70
22519805,74,74
22523936,71,71
22588599,74,74
22607218,77,77
23142336,61,61
23147344,72,72
23148707,71,71
23149799,81,81
23155363,79,79
23155835,80,80
23157994,70,70
23163100,77,77
23171105,79,79
23171820,56,56
23172049,72,72
23175060,79,79
23177448,68,68
19438937,78,78
19662187,73,73
19708047,74,74
19745402,69,69
19799588,71,71
23210552,64,64
23211038,77,77
23214831,68,68
23217948,68,68
23218705,73,73
23218839,63,63
23221769,68,68
23223565,79,79
22637040,65,65
22642925,72,72
22645894,75,75
22653011,69,69
23372636,78,78
23227048,72,72
23233447,71,71
23236039,71,71
23236754,79,79
23241723,69,69
23251133,61,61
20357223,73,73
20486013,68,68
20500540,80,80
20601438,47,47
20601452,77,77
20703107,77,77
20776976,76,76
23379521,67,67
23380655,68,68
22845559,73,73
22876663,66,66
22877420,62,62
22886721,75,75
22902706,82,82
22924791,61,61
22934268,82,82
23261554,68,68
23262216,82,82
23264375,66,66
23284368,67,67
23383342,83,83
23384691,72,72
23385096,69,69
23386149,74,74
23286731,67,67
23288742,77,77
23289228,68,68
23293063,74,74
23295236,51,51
23299124,76,76
23308453,73,73
21043846,79,79
21172393,62,62
21234710,74,74
23041110,71,71
23050288,81,81
23051179,85,85
23053623,65,65
23310601,78,78
23311235,65,65
23312140,53,53
23313341,72,72
23320402,67,67
23325153,74,74
23325544,81,81
23326664,62,62
23333873,72,72
23391428,80,80
23392076,77,77
23392481,77,77
23334373,66,66
23335965,63,63
23336289,77,77
23337370,55,55
23341258,83,83
23345456,68,68
23347953,81,81
21332463,71,71
21334865,73,73
21362972,72,72
21395615,67,67
21448832,68,68
21451128,69,69
21454273,68,68
23116289,74,74
23127171,80,80
23127562,72,72
23129425,63,63
23129869,75,75
23131316,73,73
23138955,67,67
23351545,78,78
23353813,66,66
23354676,63,63
23354933,66,66
23355123,71,71
23355796,71,71
23356067,79,79
23356324,73,73
23356715,74,74
23399419,83,83
23357497,73,73
23358106,75,75
23148675,64,64
23151686,78,78
23156007,74,74
23156289,81,81
23166590,74,74
23173718,78,78
23182857,67,67
21742390,69,69
21751839,65,65
21774519,68,68
21774762,64,64
21787694,70,70
21817773,77,77
21822809,74,74
23361603,67,67
23362008,69,69
23363047,61,61
23363614,78,78
23364167,66,66
23188918,75,75
23189027,58,58
23194010,69,69
23196599,78,78
23200504,65,65
23213355,73,73
21846285,68,68
21864281,71,71
21907926,71,71
21924774,71,71
21928662,75,75
21977424,69,69
22003076,70,70
23365287,65,65
23365410,63,63
23367069,74,74
23368541,70,70
23219120,73,73
23222036,71,71
23245431,71,71
23247590,80,80
23248319,75,75
23251182,62,62
23369041,69,69
23369094,72,72
23371066,77,77
23261402,63,63
23264223,73,73
23265086,74,74
23265181,70,70
23274644,64,64
23280328,70,70
23280490,75,75
23280557,71,71
23282582,81,81
23285079,76,76
22016131,68,68
22112169,73,73
22136860,76,76
22154532,70,70
23414460,67,67
23416309,70,70
23290453,64,64
23291601,71,71
23292101,64,64
23295232,53,53
23295771,63,63
23297500,80,80
23305371,74,74
23307773,70,70
23310069,80,80
23376599,77,77
23377194,68,68
22200998,70,70
22221290,75,75
22245643,71,71
22276247,70,70
22287601,70,70
22288154,65,65
22288330,77,77
22307527,72,72
22323808,71,71
23381663,88,88
23382688,83,83
23383188,61,61
23314700,75,75
23321948,80,80
23324459,63,63
23325702,60,60
23327294,70,70
23329076,64,64
23334221,77,77
23336986,67,67
22347770,65,65
22361945,67,67
22390996,72,72
22531492,70,70
22534718,70,70
22585424,68,68
22589851,78,78
22593496,70,70
23516807,78,78
22602839,72,72
23521142,83,83
22619268,69,69
23420622,81,81
23385470,68,68
23423380,78,78
23386509,75,75
23361161,81,81
23386576,69,69
23375456,65,65
23387319,66,66
23394639,60,60
23340659,63,63
23590975,81,81
23346181,63,63
23415646,83,83
23349421,71,71
23424084,81,81
23350393,75,75
23515759,72,72
23351541,71,71
23636592,62,62
23353714,75,75
23539999,66,66
23389506,72,72
23642195,64,64
23391073,63,63
23558590,78,78
23356278,80,80
23656923,76,76
23356669,78,78
23450342,83,83
23394366,77,77
23451004,67,67
23394690,64,64
23542193,66,66
23394919,75,75
23663699,76,76
23395271,70,70
23571416,69,69
22648752,61,61
23573360,66,66
22684864,71,71
23544380,63,63
22699134,73,73
23676592,81,81
22735746,70,70
23677388,73,73
22737542,74,74
23552385,81,81
22744441,83,83
23686865,70,70
23424638,73,73
23592233,70,70
23424733,79,79
23689538,75,75
23424814,66,66
23558622,61,61
23425314,64,64
23558703,65,65
23425543,75,75
23559661,81,81
23427811,70,70
23561619,61,61
23397039,71,71
23485979,74,74
23397268,67,67
23569677,76,76
23397592,63,63
23570543,83,83
23398173,82,82
23511821,69,69
23363205,85,85
23515142,83,83
23363649,88,88
23590293,66,66
23364015,72,72
23621636,63,63
23364730,75,75
23621812,72,72
23365364,66,66
23594424,72,72
23366026,79,79
23595544,77,77
23428850,78,78
23625968,76,76
23430026,81,81
23597326,61,61
23431294,80,80
23523619,74,74
23431456,77,77
23637875,75,75
23366808,61,61
23639590,76,76
23368738,78,78
23615255,81,81
23403022,63,63
23646732,68,68
22768713,68,68
23647232,59,59
22776246,78,78
23350067,86,86
22787019,63,63
23603728,60,60
22789664,69,69
23364943,74,74
22805582,72,72
23615635,77,77
22843948,63,63
23368035,69,69
22867357,73,73
23618928,53,53
22868949,66,66
23421509,67,67
23432442,67,67
23153460,61,61
23433629,69,69
23428461,65,65
23370953,69,69
23435360,83,83
23371615,60,60
23290970,80,80
23372869,67,67
23444876,70,70
23436693,71,71
23436802,62,62
22876753,69,69
22888512,77,77
22910572,77,77
22917672,83,83
22935034,70,70
22948748,79,79
22954770,77,77
23375031,66,66
23375341,66,66
23375475,80,80
23376461,69,69
23439919,55,55
23441123,69,69
23441352,65,65
23442243,53,53
22972495,74,74
22974400,67,67
22974534,64,64
22979757,64,64
22984902,64,64
22987776,86,86
23005976,68,68
23006113,69,69
23011188,66,66
23026173,73,73
23379268,74,74
23380268,68,68
23380592,63,63
23380754,73,73
23443673,75,75
23446751,66,66
23415940,69,69
23042373,55,55
23059098,68,68
23059584,74,74
23071371,68,68
23075812,76,76
23091917,79,79
23107793,76,76
23383522,79,79
23686372,81,81
23384318,82,82
23572493,79,79
23420490,77,77
23579850,83,83
23420733,66,66
23561027,70,70
23421758,64,64
23564077,69,69
23111413,55,55
23582847,76,76
23132283,76,76
23557358,82,82
23135442,78,78
23559626,67,67
23138249,73,73
23561274,76,76
23144123,70,70
23606405,80,80
23146444,69,69
23644826,70,70
23148011,83,83
23609994,73,73
23149346,61,61
23611737,69,69
23157756,81,81
23629673,81,81
23158513,63,63
23616798,60,60
23422878,76,76
23616974,87,87
23423297,80,80
23653655,67,67
23423730,79,79
23618594,65,65
23425660,66,66
23639999,63,63
23386639,70,70
23640731,81,81
23386868,77,77
23633836,82,82
23388488,81,81
23667905,61,61
23388893,83,83
23668810,70,70
23425808,62,62
23650994,71,71
23426241,74,74
23654963,63,63
23426322,62,62
23662887,66,66
23427185,67,67
23676051,82,82
23427738,86,86
23682045,68,68
23429062,83,83
23687444,77,77
23389083,72,72
23688025,65,65
23389784,70,70
23407080,78,78
23390502,66,66
23446337,76,76
23392270,72,72
23249230,81,81
23392513,84,84
23368920,74,74
23454932,75,75
23387127,66,66
23455122,74,74
23375076,72,72
23457887,66,66
23375386,65,65
23457968,65,65
23375467,65,65
23199862,63,63
23355728,83,83
23208085,63,63
23365152,82,82
23208571,63,63
23368188,76,76
23210596,76,76
23437256,61,61
23212945,75,75
23467394,71,71
23213054,76,76
23470190,76,76
23219115,82,82
23405504,80,80
23225581,82,82
23407339,78,78
23225662,47,47
23673941,61,61
23430400,70,70
23452241,71,71
23431034,79,79
23456182,63,63
23431425,72,72
23456897,69,69
23431492,63,63
23459450,76,76
23459845,65,65
23460126,76,76
23460373,71,71
23461408,81,81
23462317,72,72
23464148,64,64
23232156,69,69
23464849,72,72
23234600,66,66
23472600,75,75
23248113,72,72
23472882,68,68
23252459,82,82
23473315,64,64
23256914,70,70
23481225,58,58
23257724,63,63
23484141,78,78
23260573,67,67
23509704,65,65
23261059,62,62
23511514,74,74
23438282,76,76
23487057,80,80
23438592,75,75
23559862,70,70
23438888,77,77
23546821,65,65
23440335,74,74
23547765,72,72
23465367,58,58
23569649,68,68
23266148,75,75
23576029,65,65
23267053,68,68
23578593,73,73
23272709,67,67
23582813,83,83
23277865,70,70
23585768,60,60
23281538,74,74
23554569,71,71
23286074,69,69
23555784,66,66
23441226,75,75
23588732,69,69
23441617,65,65
23589676,65,65
23466744,71,71
23038747,64,64
23467501,69,69
23626458,50,50
23400856,77,77
23630589,81,81
23402476,72,72
23635153,83,83
23403800,64,64
23338313,65,65
23299344,77,77
23637340,77,77
23301210,67,67
23647141,75,75
23305366,67,67
23633391,73,73
23305690,63,63
23355228,73,73
23307229,81,81
23613660,75,75
23310698,73,73
23371590,78,78
23311145,72,72
23381863,63,63
23314195,72,72
23662942,64,64
23318111,70,70
23663266,74,74
23445181,65,65
23666830,62,62
23445262,68,68
23669112,51,51
23445882,78,78
23674167,81,81
23446597,68,68
23677326,70,70
23447826,81,81
23679957,75,75
23448030,66,66
23681714,83,83
23448111,71,71
23658573,75,75
23448407,66,66
23681477,70,70
23471403,77,77
23660626,75,75
23473023,71,71
23675611,69,69
23322457,61,61
23676502,78,78
23324510,59,59
23679309,83,83
23331705,69,69
23687409,83,83
23333501,66,66
23393541,70,70
23337833,83,83
23401789,68,68
23338562,55,55
23405462,56,56
23340897,67,67
23435957,66,66
23341816,69,69
23437968,66,66
23406526,75,75
23444032,73,73
23406984,79,79
23407389,68,68
23449837,67,67
23450851,71,71
23451432,78,78
23475520,72,72
23342626,76,76
23346743,73,73
23348349,85,85
23350388,66,66
23353332,75,75
23353695,72,72
23354896,70,70
23452943,77,77
23453133,70,70
23454725,75,75
23455010,56,56
23363348,73,73
23363605,66,66
23365401,67,67
23369018,72,72
23396382,71,71
23459997,54,54
23400650,62,62
23401499,64,64
23401703,76,76
23403323,65,65
23403943,70,70
23466290,58,58
23488942,67,67
23426003,81,81
23537242,70,70
23537929,82,82
23492710,69,69
23494383,72,72
23427109,52,52
23427257,69,69
23427729,63,63
23427743,66,66
23429053,78,78
23429349,55,55
23429969,71,71
23430215,63,63
23538496,56,56
23539901,84,84
23431120,73,73
23500567,71,71
23501296,67,67
23501849,75,75
23501863,70,70
23437801,69,69
23543289,74,74
23544356,62,62
23544828,73,73
23545652,73,73
23438192,72,72
23438798,77,77
23439340,70,70
23439650,68,68
23441527,69,69
23514971,75,75
23465255,84,84
23466065,74,74
23466456,76,76
23466847,75,75
23356230,72,72
23443633,78,78
23137001,74,74
23444133,63,63
23376614,83,83
23444968,69,69
23377396,65,65
23445549,76,76
23581568,66,66
23516443,70,70
23421044,60,60
23517697,48,48
23586118,83,83
23518940,79,79
23532938,65,65
23519479,71,71
23535382,66,66
23468777,75,75
23543200,61,61
23468791,70,70
23543415,76,76
23470196,73,73
23569589,81,81
23471654,78,78
23424280,78,78
23446359,71,71
23424361,82,82
23449194,81,81
23427506,69,69
23520750,70,70
23659328,69,69
23522275,77,77
23590758,73,73
23472989,76,76
23591825,63,63
23474556,69,69
23611846,54,54
23474880,76,76
23613723,81,81
23450613,64,64
23456504,64,64
23450842,72,72
23456638,71,71
23451476,75,75
23625359,69,69
23451786,76,76
23530232,65,65
23452677,79,79
23534645,75,75
23453610,71,71
23485865,63,63
23476123,77,77
23536131,83,83
23476433,69,69
23640897,69,69
23478983,67,67
23645757,72,72
23527889,66,66
23542798,80,80
23529012,65,65
23654128,75,75
23529241,66,66
23551035,65,65
23529928,65,65
23492630,81,81
23454554,74,74
23655558,78,78
23454945,67,67
23657354,76,76
23455579,76,76
23555705,68,68
23455836,75,75
23500029,79,79
23457470,74,74
23504780,71,71
23481941,82,82
23569070,69,69
23458037,69,69
23670571,70,70
23459104,65,65
23670719,70,70
23459953,71,71
23671839,72,72
23460238,80,80
23575293,81,81
23460548,80,80
23590630,73,73
23461196,63,63
23591574,63,63
23483237,59,59
23593518,65,65
23483723,61,61
23677037,67,67
23485558,80,80
23527460,81,81
23486801,66,66
23603833,73,73
23531590,72,72
23604076,70,70
23487259,67,67
23394717,70,70
23487745,70,70
23403479,70,70
23488164,77,77
23405303,69,69
23462883,69,69
23424472,83,83
23464126,67,67
23424849,76,76
23464179,83,83
23664693,76,76
23464799,54,54
23386346,68,68
23491094,70,70
23425916,61,61
23492781,71,71
23392097,76,76
23493753,77,77
23392745,65,65
23497289,64,64
23394770,60,60
23467958,65,65
23396457,68,68
23536126,69,69
23399401,61,61
23499085,64,64
23437742,63,63
23500370,71,71
23441820,83,83
23470444,59,59
23473173,83,83
23470930,77,77
23447624,64,64
23471078,70,70
23409001,64,64
23471645,70,70
23416573,64,64
23472198,69,69
23681016,70,70
23399955,64,64
23682189,77,77
23400363,71,71
23683513,64,64
23436180,71,71
23426684,81,81
23436395,73,73
23692409,62,62
23436881,71,71
23429977,82,82
23499839,74,74
23432315,66,66
23499987,71,71
23445638,81,81
23500085,66,66
23492222,81,81
23500504,70,70
23530616,86,86
23527970,83,83
23530630,74,74
23441607,80,80
23519038,54,54
23452771,62,62
23517527,61,61
23453514,71,71
23527624,81,81
23455444,66,66
23526518,81,81
23510143,67,67
23543858,63,63
23511249,77,77
23546545,63,63
23512059,74,74
23528691,62,62
23512950,79,79
23535590,81,81
23513584,67,67
23551176,78,78
23533249,64,64
23544824,81,81
23516433,67,67
23555826,68,68
23517229,63,63
23564398,64,64
23460466,72,72
23589341,68,68
23464435,79,79
23573163,68,68
23464569,72,72
23593067,54,54
23464840,54,54
23595416,83,83
23464893,71,71
23596536,64,64
23465340,69,69
23596765,78,78
23466055,64,64
23604488,74,74
23467742,75,75
23573963,68,68
23525424,65,65
23609915,72,72
23525477,52,52
23592885,66,66
23526988,75,75
23579929,67,67
23480998,69,69
23615532,81,81
23481445,73,73
23596720,66,66
23482484,69,69
23598946,83,83
23482646,68,68
23589610,69,69
23530136,76,76
23604281,70,70
23530217,64,64
23606683,71,71
23530527,72,72
23624118,60,60
23531122,75,75
23624428,69,69
23531876,69,69
23610976,63,63
23532471,70,70
23631246,80,80
23533052,74,74
23612004,71,71
23487478,68,68
23613582,83,83
23487654,63,63
23599006,79,79
23487830,64,64
23641047,75,75
23487869,66,66
23641452,81,81
23488235,80,80
23637058,65,65
23488411,77,77
23637234,69,69
23488464,79,79
23641312,61,61
23489665,74,74
23645482,74,74
23557845,63,63
23646535,62,62
23558264,69,69
23638453,69,69
23558789,71,71
23671394,76,76
23558884,80,80
23653959,65,65
23560317,71,71
23400829,81,81
23560694,63,63
23402315,64,64
23491017,79,79
23402382,81,81
23492676,63,63
23404717,64,64
23493581,68,68
23405918,50,50
23494687,65,65
23422322,83,83
23530316,69,69
23424157,81,81
23530693,64,64
23424724,72,72
23531045,64,64
23599067,78,78
23532031,71,71
23262142,75,75
23437729,69,69
23408944,65,65
23438863,73,73
23361012,86,86
23581215,67,67
23326280,63,63
23581754,74,74
23380329,65,65
23582483,74,74
23486285,72,72
23533137,65,65
23492455,69,69
23535810,71,71
23462100,67,67
23441902,71,71
23499865,62,62
23444251,84,84
23479001,81,81
23585466,59,59
23479283,72,72
23585642,60,60
23481431,70,70
23586991,76,76
23363314,84,84
23588287,64,64
23365110,65,65
23589664,70,70
23504097,83,83
23537698,76,76
23504301,69,69
23590125,73,73
23505164,70,70
23591555,82,82
23505717,77,77
23591689,76,76
23536142,82,82
23591717,60,60
23515141,75,75
23538455,67,67
23547197,65,65
23448530,74,74
23548736,80,80
23449960,71,71
23447185,66,66
23450245,67,67
23455380,66,66
23450555,72,72
23387181,68,68
23451541,82,82
23472714,73,73
23451594,76,76
23492006,75,75
23451932,66,66
23379057,71,71
23452027,67,67
23420476,69,69
23546375,64,64
23421219,80,80
23546456,77,77
23424188,80,80
23547132,70,70
23428777,69,69
23548023,71,71
23432802,82,82
23544773,67,67
23396979,72,72
23544801,81,81
23399976,65,65
23547055,64,64
23547918,70,70
23548122,67,67
23454605,78,78
23454887,67,67
23455024,67,67
23456010,56,56
23549242,67,67
23549552,65,65
23594552,60,60
23552873,71,71
23553683,70,70
23548805,70,70
23457493,67,67
23459613,66,66
23461328,70,70
23553760,69,69
23555056,69,69
23559002,63,63
23555313,78,78
23461901,64,64
23464420,84,84
23514430,77,77
23465498,81,81
23515226,61,61
23465917,80,80
23679355,68,68
23466903,78,78
23352947,76,76
23467227,67,67
23353852,74,74
23556514,67,67
23368661,81,81
23558969,67,67
23369242,76,76
23559201,64,64
23359135,77,77
23559698,76,76
23375546,83,83
23562399,79,79
23376666,75,75
23562427,74,74
23378381,83,83
23562832,77,77
23382889,72,72
23563103,77,77
23382917,65,65
23563466,65,65
23385495,80,80
23575669,80,80
23385914,81,81
23576345,74,74
23472197,67,67
23564160,65,65
23472616,73,73
23565671,56,56
23449794,73,73
23566104,76,76
23456316,64,64
23567224,71,71
23470910,67,67
23568087,77,77
23473636,64,64
23568115,77,77
23474002,70,70
23568263,68,68
23479373,67,67
23568964,63,63
23482155,62,62
23585565,76,76
23484719,62,62
23587738,77,77
23503944,70,70
23496669,65,65
23507089,61,61
23497521,77,77
23510977,75,75
23585488,68,68
23516971,62,62
23586636,79,79
23517376,76,76
23600426,69,69
23523384,62,62
23603247,69,69
23544282,68,68
23603638,76,76
23552801,82,82
23587365,74,74
23555675,71,71
23587541,81,81
23557390,75,75
23589161,71,71
23558887,69,69
23590390,76,76
23565342,65,65
23498289,71,71
23573590,83,83
23501222,74,74
23581218,83,83
23595380,77,77
23583944,73,73
23595704,83,83
23597633,83,83
23596204,80,80
23614051,83,83
23597405,71,71
23614819,71,71
23597782,76,76
23622919,85,85
23597849,74,74
23627941,83,83
23598039,74,74
23633463,78,78
23590929,71,71
23649406,67,67
23592172,73,73
23652660,66,66
23593359,72,72
23656453,63,63
23594183,70,70
23656710,75,75
23604529,71,71
23664687,81,81
23605258,69,69
23666807,69,69
23605663,64,64
23683264,55,55
23600187,64,64
23600497,65,65
23612467,72,72
23613062,77,77
23615369,67,67
23615598,59,59
23603360,75,75
23604237,65,65
23616098,74,74
23616450,72,72
23617880,83,83
23618056,66,66
23618528,66,66
23514989,59,59
23516422,82,82
23599258,67,67
23601825,87,87
23610379,64,64
23610393,70,70
23621014,67,67
23621162,61,61
23621296,74,74
23623511,86,86
23519014,71,71
23519324,72,72
23519472,77,77
23603498,63,63
23604350,75,75
23604389,63,63
23605199,73,73
23612566,67,67
23520997,56,56
23521930,65,65
23522902,53,53
23618694,75,75
23619356,73,73
23620585,81,81
23621409,66,66
23530569,81,81
23531030,68,68
23532002,79,79
23636267,65,65
23636577,65,65
23636753,68,68
23637725,67,67
23638049,83,83
23639440,81,81
23617525,75,75
23622705,79,79
23625607,76,76
23626255,63,63
23626389,70,70
23626417,76,76
23639574,79,79
23639884,82,82
23640211,70,70
23640574,76,76
23640884,74,74
23642208,74,74
23642990,65,65
23621603,67,67
23629171,69,69
23629939,72,72
23532446,75,75
